Aalborg airport is a nice airport to fly from. free parking  easy to find your way around the airport  easy check in and happy and pleasant staff. following flight airlines fly from Aalborg Airport. KLM  Lufthansa  norwegian  SAS  Jettime  Thomas cook  Vueling plus many more. Good trip...,aal
Definitely my favourite airport by a huge margin. Easy to locate  access and no queues at all. Staff is friendly and very helpful. Only one major "tax-free" shops as opposed to CPH or LGW with multiple shops.,aal
Relatively small  and not that busy  but a few flights now and then. Very clean and effective. My favourite airport by far! Very fast security and great selection of foods  drinks and goods from the couple of shops.,aal
Brilliant regional airport  free parking  easy to come to and from  close to the city. Refurbished resently. can only recommend. Nice duty free  friendly staff  easily accessible. Check-in is easy too as there are many machines for self check-in.,aal
Getting to the airport is easy. As the airport is only a small one  there are no expensive airport busses - all busses serving the airport are just regular busses. Check-in is easy too as there are many machines for self check-in. Please be aware of the fact that it can take some time checking in baggage. Security check are good with an average waiting time of 0 to 5 minutes depending on when you're travelling. Terminal facilities could be better  althrough they are really good as they are now. Food are just as expensive as in any other normal airport.,aal
Brilliant regional airport  all just refurbished. Nice duty free  friendly staff  easily accessible. Abundance of free parking just outside terminal. Growing in terms of number of destinations. Probably the best regional airport in all of Denmark.,aal
Newly renovated airport not far from home. It's not a big airport  which definantely is a plus.,aal
Nice  airy  good areas. Children's room and check in & security superb.,aal
My second home. I fly from here every second week! :-),aal
Fantastic airport. Love that you can walk from your parking and under two minutes later you're on the other side of security.,aar
Aarhus Airport is a wonderful airport  it's always a pleasure to fly from there. There's two things I wish in the future; 1. Letbane (light rail) from Aarhus to the Airport. 2. Motorway all the way to Grenaa,aar
No doubt that the big renovation Aarhus Airport have made is a game changer. It's good to see more companies join the airport.,aar
AAR has undergone a massive upgrade. Lovely airport to travel from now. The terminal is basically one big lounge.,aar
Brilliant airport where everyone can get a first class experience. Great lounge  great furnitures  great food and a lovely playroom for children.,aar
Aarhus Airport is the best airport I know  not because they have loads of shops that I like or anything like that. They only have two  one before security and one after. But I still yet love this regional airport  it's once again the best airport I've ever known. Customs were quick  mainly because there weren't any. The baggage arrived fast aswell.,aar
Aarhus Airport is the best airport I know  not because they have loads of shops that I like or anything like that. They only have two  one before security and one after. But I still yet love this regional airport  it's once again the best airport I've ever known. The baggage claim is always quick  same thing with customs (Mainly because the customs aren't really being used). Overall  5/5 star airport.,aar
Very small airport. Seems odd when it serves the 2nd largest city in Denmark. Only way to get to the airport is by car  taxi or bus from Aarhus. Don't expect extravaganza terminal boutiques or food places. I think they have 15 flight  pr. day! Friendly staff though,aar
